# EOS from Jan-Erik Christian with effective mass m055 (m^*/m=0.55)
# The crust is from the BPS EOS
#	n_b [1/fm^3]			placeholder number        energy density [MeV/fm^3]    p [MeV/fm^3]
   8.10669999999999999971              1201   72689.4463999999999970         77676.7798999999999978      
   8.11329999999999999967              1202   72807.9737999999999971         77800.4849999999999994      
   8.11999999999999999990              1203   72926.5972999999999971         77924.2875999999999976      
   8.12670000000000000012              1204   73045.3168000000000006         78048.1876000000000033      
   8.13330000000000000009              1205   73164.1323000000000008         78172.1850999999999985      
   8.14000000000000000031              1206   73283.0437999999999974         78296.2800000000000011      
   8.14669999999999999967              1207   73402.0514000000000010         78420.4722999999999971      
   8.15329999999999999964              1208   73521.1548999999999978         78544.7620999999999967      
   8.15999999999999999986              1209   73640.3545000000000016         78669.1492000000000004      
   8.16670000000000000009              1210   73759.6501000000000019         78793.6338000000000008      
   8.17330000000000000005              1211   73879.0418000000000021         78918.2158000000000015      
   8.18000000000000000028              1212   73998.5294000000000025         79042.8952999999999989      
   8.18669999999999999964              1213   74118.1131000000000029         79167.6721000000000004      
   8.19329999999999999960              1214   74237.7927999999999997         79292.5463999999999984      
   8.19999999999999999983              1215   74357.5685000000000002         79417.5180999999999969      
   8.20670000000000000005              1216   74477.4401999999999973         79542.5872000000000028      
   8.21330000000000000002              1217   74597.4078999999999979         79667.7537000000000020      
   8.22000000000000000024              1218   74717.4716000000000022         79793.0174999999999983      
   8.22669999999999999960              1219   74837.6313999999999993         79918.3789000000000016      
   8.23330000000000000043              1220   74957.8872000000000000         80043.8376000000000019      
   8.23999999999999999979              1221   75078.2389999999999972         80169.3937999999999988      
   8.24670000000000000002              1222   75198.6867999999999981         80295.0474000000000032      
   8.25329999999999999998              1223   75319.2306000000000026         80420.7984000000000009      
   8.26000000000000000021              1224   75439.8703999999999965         80546.6467999999999989      
   8.26669999999999999957              1225   75560.6062999999999974         80672.5925999999999974      
   8.27330000000000000040              1226   75681.4380999999999986         80798.6358000000000033      
   8.27999999999999999976              1227   75802.3659999999999997         80924.7764000000000024      
   8.28669999999999999998              1228   75923.3898999999999972         81051.0144000000000020      
   8.29329999999999999995              1229   76044.5097999999999985         81177.3498999999999981      
   8.30000000000000000017              1230   76165.7257000000000033         81303.7826999999999984      
   8.30670000000000000040              1231   76287.0375999999999976         81430.3128999999999991      
   8.31330000000000000036              1232   76408.4455999999999989         81556.9405000000000001      
   8.31999999999999999972              1233   76529.9495000000000005         81683.6657000000000011      
   8.32669999999999999995              1234   76651.5495000000000019         81810.4881000000000029      
   8.33329999999999999991              1235   76773.2453999999999965         81937.4078999999999979      
   8.34000000000000000014              1236   76895.0373999999999981         82064.4251000000000005      
   8.34670000000000000036              1237   77016.9254000000000033         82191.5397000000000034      
   8.35330000000000000033              1238   77138.9093999999999980         82318.7516999999999996      
   8.35999999999999999969              1239   77260.9894000000000034         82446.0611000000000033      
   8.36669999999999999991              1240   77383.1653999999999982         82573.4679000000000002      
   8.37329999999999999988              1241   77505.4373999999999967         82700.9720999999999975      
   8.38000000000000000010              1242   77627.8053999999999988         82828.5737000000000023      
   8.38670000000000000033              1243   77750.2695000000000007         82956.2725999999999971      
   8.39330000000000000029              1244   77872.8295000000000030         83084.0690000000000026      
   8.39999999999999999965              1245   77995.4855000000000018         83211.9626999999999981      
   8.40669999999999999988              1246   78118.2376000000000005         83339.9538000000000011      
   8.41329999999999999984              1247   78241.0855999999999995         83468.0422999999999973      
   8.42000000000000000007              1248   78364.0296999999999983         83596.2282000000000011      
   8.42670000000000000030              1249   78487.0696999999999974         83724.5114000000000019      
   8.43330000000000000026              1250   78610.2058000000000035         83852.8920999999999992      
   8.43999999999999999962              1251   78733.4378999999999991         83981.3701000000000008      
   8.44669999999999999984              1252   78856.7659999999999982         84109.9455000000000027      
   8.45329999999999999981              1253   78980.1899999999999977         84238.6182999999999979      
   8.46000000000000000003              1254   79103.7100999999999971         84367.3883999999999972      
   8.56000000000000000038              1255   80968.0313000000000017         86310.6248999999999967      
   8.56669999999999999974              1256   81093.0874000000000024         86440.9528999999999996      
   8.57329999999999999970              1257   81218.2394999999999996         86571.3783000000000030      
   8.58670000000000000016              1258   81468.8316000000000017         86832.5210000000000008      
   8.61329999999999999967              1259   81971.1677999999999997         87355.9748999999999981      
   8.61999999999999999990              1260   82096.9917999999999978         87487.0817000000000050      
   8.62670000000000000012              1261   82222.9117999999999995         87618.2858999999999980      
   8.63330000000000000009              1262   82348.9277999999999977         87749.5874000000000024      
   8.64000000000000000031              1263   82475.0399000000000029         87880.9863000000000000      
   8.64669999999999999967              1264   82601.2479000000000013         88012.4825000000000017      
   8.65329999999999999964              1265   82727.5519000000000034         88144.0760999999999967      
   8.65999999999999999986              1266   82853.9517999999999986         88275.7670000000000030      
   8.66670000000000000009              1267   82980.4478000000000009         88407.5553000000000026      
   8.67330000000000000005              1268   83107.0397999999999996         88539.4408999999999992      
   8.68000000000000000028              1269   83233.7278000000000020         88671.4238000000000000      
   8.68669999999999999964              1270   83360.5116999999999976         88803.5041000000000082      
   8.69329999999999999960              1271   83487.3915999999999968         88935.6816999999999993      
   8.73330000000000000043              1272   84250.6871000000000009         89730.7914000000000030      
   8.73999999999999999979              1273   84378.2389000000000010         89863.6503999999999976      
   8.74670000000000000002              1274   84505.8868000000000009         89996.6066999999999965      
   8.75329999999999999998              1275   84633.6306000000000012         90129.6602999999999994      
   8.76000000000000000021              1276   84761.4703999999999979         90262.8111999999999995      
   8.76669999999999999957              1277   84889.4061999999999983         90396.0594999999999999      
   8.77330000000000000040              1278   85017.4380999999999986         90529.4050999999999902      
   8.77999999999999999976              1279   85145.5658000000000030         90662.8479999999999990      
   8.78669999999999999998              1280   85273.7896000000000001         90796.3883000000000010      
   8.79329999999999999995              1281   85402.1092999999999975         90930.0257999999999896      
   8.80000000000000000017              1282   85530.5251000000000019         91063.7607000000000070      
   8.80670000000000000040              1283   85659.0367999999999995         91197.5929000000000002      
   8.81330000000000000036              1284   85787.6445000000000007         91331.5224999999999937      
   8.81999999999999999972              1285   85916.3481999999999985         91465.5493000000000023      
   8.82669999999999999995              1286   86045.1478999999999999         91599.6734999999999971      
   8.83329999999999999991              1287   86174.0435000000000016         91733.8950000000000031      
   8.84000000000000000014              1288   86303.0352000000000032         91868.2137999999999991      
   8.84670000000000000036              1289   86432.1227999999999980         92002.6298999999999992      
   8.85330000000000000033              1290   86561.3063999999999965         92137.1433000000000035      
   8.85999999999999999969              1291   86690.5859999999999914         92271.7539999999999907      
   8.86669999999999999991              1292   86819.9615000000000009         92406.4620999999999995      
   8.87329999999999999988              1293   86949.4331000000000031         92541.2674999999999983      
   8.88000000000000000010              1294   87079.0006000000000057         92676.1700999999999979      
   8.88670000000000000033              1295   87208.6640999999999977         92811.1700999999999979      
   8.89330000000000000029              1296   87338.4236000000000004         92946.2674999999999983      
   8.89999999999999999965              1297   87468.2790000000000035         93081.4621000000000066      
   8.90669999999999999988              1298   87598.2304000000000030         93216.7539000000000016      
   8.91329999999999999984              1299   87728.2779000000000096         93352.1430999999999969      
   8.92000000000000000007              1300   87858.4213000000000022         93487.6296000000000035      
   8.92670000000000000030              1301   87988.6607000000000056         93623.2135000000000034      
   8.93330000000000000026              1302   88118.9959999999999951         93758.8945999999999970      
   8.93999999999999999962              1303   88249.4273999999999987         93894.6730000000000018      
   8.94669999999999999984              1304   88379.9547000000000025         94030.5486999999999895      
   8.95329999999999999981              1305   88510.5780000000000030         94166.5217000000000027      
   8.96000000000000000003              1306   88641.2971999999999966         94302.5921000000000021      
   8.96670000000000000026              1307   88772.1124999999999972         94438.7597999999999985      
   8.97330000000000000022              1308   88903.0236999999999981         94575.0245999999999995      
   8.97999999999999999958              1309   89034.0307999999999993         94711.3866999999999976      
   8.98669999999999999981              1310   89165.1340000000000003         94847.8462999999999994      
   8.99329999999999999977              1311   89296.3331999999999979         94984.4031000000000020      
   9.00000000000000000000              1312   89427.6283000000000030         95121.0570999999999984      
   9.00670000000000000023              1313   89559.0194000000000045         95257.8085000000000022      
   9.01330000000000000019              1314   89690.5063999999999922         95394.6570999999999998      
   9.02000000000000000042              1315   89822.0895000000000010         95531.6032000000000011      
   9.02669999999999999978              1316   89953.7685000000000031         95668.6463999999999999      
   9.03329999999999999974              1317   90085.5434999999999945         95805.7869999999999919      
   9.03999999999999999997              1318   90217.4144000000000005         95943.0247999999999990      
   9.04670000000000000019              1319   90349.3813999999999993         96080.3598999999999961      
   9.05330000000000000016              1320   90481.4442999999999984         96217.7922999999999973      
   9.06000000000000000038              1321   90613.6032000000000011         96355.3218999999999994      
   9.06669999999999999974              1322   90745.8579999999999970         96492.9489000000000019      
   9.07329999999999999970              1323   90878.2087999999999965         96630.6731000000000051      
   9.07999999999999999993              1324   91010.6556000000000068         96768.4945999999999984      
   9.08670000000000000016              1325   91143.1983000000000033         96906.4134000000000029      
   9.09330000000000000012              1326   91275.8370999999999995         97044.4294999999999973      
   9.10000000000000000035              1327   91408.5718000000000032         97182.5428999999999959      
   9.10669999999999999971              1328   91541.4024000000000001         97320.7534000000000063      
   9.11329999999999999967              1329   91674.3290000000000006         97459.0613000000000028      
   9.11999999999999999990              1330   91807.3515999999999977         97597.4665000000000106      
   9.12670000000000000012              1331   91940.4702000000000055         97735.9688999999999979      
   9.13330000000000000009              1332   92073.6846999999999994         97874.5686999999999998      
   9.14000000000000000031              1333   92206.9953000000000003         98013.2657999999999987      
   9.15999999999999999986              1334   92607.5024999999999977         98429.9403000000000006      
   9.20670000000000000005              1335   93545.3783999999999992         99405.5855000000000032      
   9.21330000000000000002              1336   93679.7445000000000022         99545.3524000000000029      
   9.22000000000000000024              1337   93814.2065999999999946         99685.2167000000000030      
   9.37329999999999999988              1338   96933.3200000000000003         102928.934599999999996      
   9.38000000000000000010              1339   97070.0850000000000009         103071.132700000000000      
   9.38670000000000000033              1340   97206.9461000000000013         103213.428100000000001      
   9.39330000000000000029              1341   97343.9031999999999982         103355.820699999999995      
   9.39999999999999999965              1342   97480.9562000000000026         103498.310600000000001      
   9.40669999999999999988              1343   97618.1051000000000002         103640.897700000000000      
   9.41329999999999999984              1344   97755.3500000000000014         103783.582000000000001      
   9.42000000000000000007              1345   97892.6908999999999992         103926.363599999999998      
   9.42670000000000000030              1346   98030.1277000000000044         104069.242400000000004      
   9.43330000000000000026              1347   98167.6604000000000028         104212.218499999999999      
   9.43999999999999999962              1348   98305.2890999999999906         104355.291699999999999      
   9.44669999999999999984              1349   98443.0138000000000034         104498.462200000000003      
   9.45329999999999999981              1350   98580.8344000000000023         104641.729900000000001      
   9.46000000000000000003              1351   98718.7509999999999977         104785.094900000000003      
   9.46670000000000000026              1352   98856.7635000000000005         104928.557099999999998      
   9.47330000000000000022              1353   98994.8719999999999999         105072.116500000000002      
   9.47999999999999999958              1354   99133.0765000000000029         105215.773099999999999      
   9.48669999999999999981              1355   99271.3768000000000029         105359.526899999999998      
   9.49329999999999999977              1356   99409.7732000000000028         105503.378000000000000      
   9.50000000000000000000              1357   99548.2653999999999996         105647.326400000000000      
   9.50670000000000000023              1358   99686.8537000000000035         105791.371899999999997      
   9.51330000000000000019              1359   99825.5379000000000005         105935.514600000000002      
   9.52000000000000000042              1360   99964.3181000000000012         106079.754500000000000      
   9.52669999999999999978              1361   100103.194199999999995         106224.091700000000003      
   9.53329999999999999974              1362   100242.166100000000007         106368.526099999999992      
   9.53999999999999999997              1363   100381.234099999999998         106513.057699999999997      
   9.54670000000000000019              1364   100520.398099999999999         106657.686500000000002      
   9.55330000000000000016              1365   100659.657899999999998         106802.412600000000005      
   9.56000000000000000038              1366   100659.657899999999998         106802.412600000000005      
   9.56669999999999999974              1367   100938.465500000000006         107092.156300000000002      
   9.57329999999999999970              1368   101078.013300000000001         107237.173999999999999      
   9.67330000000000000005              1369   103182.742600000000003         109424.104100000000010      
   9.68000000000000000028              1370   103323.825500000000005         109570.677000000000000      
   9.69329999999999999960              1371   103606.279000000000003         109864.114500000000000      
   9.69999999999999999983              1372   103747.649700000000003         110010.979100000000003      
   9.70670000000000000005              1373   103889.116300000000003         110157.940800000000003      
   9.71330000000000000002              1374   104030.678800000000003         110304.999699999999997      
   9.72000000000000000024              1375   104172.337299999999999         110452.155900000000003      
   9.72669999999999999960              1376   104314.091799999999999         110599.409199999999998      
   9.72669999999999999960              1377   104314.091799999999999         110599.409199999999998      
